index,account_url,account,headcount
"91458","www.cincom.com","Cincom Systems","532"
"92047","gamma.app","Gamma","35"
"146707","a2mac1.com","A2Mac1 - Automotive Benchmarking",
"92197","https://www.stout.com","Stout","1117"
"92244","houlak.com","Houlak","39"
"92316","https://www.accountor.com","Accountor Suomi","622"
"122641","www.marbinvest.com","Pheon Therapeutics",
"144956","www.hdmessaging.com","HDmessaging",
"94580","www.douglasguardian.com","Douglas-Guardian Services","52"
"94605","www.infowaygroup.com","Info Way Solutions","175"
"95045","https://www.nestorup.com","Nestor","32"
"95368","http://www.moraeglobal.com","Morae","728"
"96841","www.vantagelearning.com","Vantage Learning","126"
"96912","www.flexpay.io","FlexPay","55"
"97866","www.constructconnect.com","ConstructConnect","938"
"97868","www.lcs.com","London Computer Systems","462"
"98255","http://www.tekskills.in/","Tekskills Inc.","558"
"98458","https://www.sandvine.com","Sandvine Corp","895"
"98675","www.tgs.com","TGS","1917"
"99260","http://www.symbotic.com","Symbotic","1162"
"99383","http://recurrentenergy.com","Recurrent Energy","512"
"99615","http://aytm.com","aytm","159"
"100604","www.newforma.com","Newforma","149"
"101203","https://www.1840andco.com","1840 & Company","320"
"101334","http://www.expopass.com","Expo, Inc.","67"
"105097","http://www.pockethealth.com","PocketHealth","109"
"105637","http://www.bigdata.com.br/","Big Data","121"
"105776","https://www.damiagroup.pt","damiagroup.pt","27"
"106210","https://www.origin8cares.com","Origin8cares","29"
"107150","http://www.chabre.pl","Chabre","51"
"107211","http://wingedit.pl/en","Winged IT","39"
"107289","https://www.devqube.com","Devqube","21"
"107483","http://www.storware.eu","Storware","73"
"107898","jdrf.org","jdrf.org","1102"
"107904","http://www.smdigital.com.co","SM Digital","246"
"108572","http://www.pebblepad.com","PebblePad - The Learning Journey Platform","80"
"108846","https://www.partssource.com/","PartsSource inC.","467"
"108999","www.thinkingmachin.es","Thinking Machines Data Science","184"
"109252","https://www.paralucent.com","Paralucent","18"
"109334","https://www.graphitehq.com","Graphite","213"
"109658","www.novatecsolutions.co","Novatec Solutions","186"
"109791","http://www.coretelligent.com","Coretelligent","244"
"110674","https://www.cuponstar.com","Cuponstar","88"
"110712","www.unbrokenstudios.com","Unbroken Studios","87"
"110837","www.exactsales.com.br","Exact Sales","326"
"110917","www.dataforce.de","Dataforce","55"
"110945","www.ndd.tech","Núcleo de Desenvolvimento Digital","654"
"110949","http://www.clicksign.com","Clicksign","197"
"111024","https://www.stride-it.com","Stride_","17"
"111102","www.preava.com","Preava","6"
"111199","www.ish.com.br","ISH Tecnologia","950"
"111211","https://www.cfb-bots.com","CFB Bots Pte Ltd","7"
"111301","http://www.nstech.com.br","nstech","248"
"111378","http://www.genesistherapeutics.ai","Genesis Therapeutics","72"
"109525","www.getflashcloud.com","FlashIntel",
"112082","http://www.pmweb.com.br","Pmweb","297"
"112344","www.golfleet.com.br","Golfleet","168"
"112523","https://www.sipecom.com","SIPECOM S.A.","153"
"112537","http://www.assist.com.co","Assist Consultores","160"
"64214","rampiq.agency","Rampiq Agency, Inc",
"113069","http://www.crnova.com","Novacomp","574"
"113219","http://www.clearsulting.com/","Clearsulting","283"
"113633","http://www.csticorp.biz","CSTI Corp","339"
"113957","www.enosix.com","enosiX","57"
"113996","www.wolfjawstudios.com","Wolfjaw Studios","64"
"114290","www.superlogica.com","Superlógica Tecnologias","697"
"114306","http://www.bionexo.com","Bionexo","495"
"114300","http://www.usebutton.com","Button","80"
"114310","http://www.mundiale.com.br","Mundiale","998"
"115248","https://www.clinikally.com","Clinikally","47"
"115742","http://www.gringo.com.vc","Gringo","220"
"115743","http://www.seedz.ag","Seedz","315"
"115745","https://www.cellcarta.com","CellCarta","754"
"116199","www.zazmic.com","Zazmic","249"
"116211","https://www.axionray.com","Axion","94"
"116261","bilue.com.au","Bilue","75"
"116426","insentra.com.au","Insentra","118"
"116719","doneberlin.com","Bitley / DONE!","35"
"116798","http://www.cubiks.com","Talogy","561"
"117532","techruiter.io","Techruiter","17"
"255500","accountingsuite.com","accountingsuite.com",
"258103","https://www.1build.com/","1Build, Inc.",
"258107","https://8flow.ai/","8Flow Inc.",
"119747","https://bunny.net","Bunny.net","59"
"6546","https://www.search.co.uk/","Search",
"121511","reach52.com","reach52.com","55"
"122987","http://www.fuel.network","Fuel Labs","59"
"123738","www.empowerid.com","Empower ID","70"
"123834","neurelo.com","neurelo.com","15"
"124821","http://www.hellobrightline.com","Brightline","255"
"126174","mazars.fr","Mazars","89"
"127584","www.wafx.global","WA FENIX","180"
"127636","www.luby.com.br","luby.com.br","303"
"128409","https://www.wooba.tur.br/","Wooba","71"
"145351","www.troikanetworks.com","Troika Networks",
"33926","https://social.abb/website","ABB",
"129685","www.epsa.com","Epsa","1507"
"129954","www.complya.fr","Complya","17"
"129994","gravie.com","Gravie","392"
"75722","www.beefirst.io","Beefirst",
"130029","filtaglobal.com","Filta","162"
"91116","www.dataforexecs.com","gribb.tech",
"130481","https://www.holisticai.com/","Holistic AI","68"
"42871","www.enspired-trading.com","enspired",
"132171","www.cytel.com","Cytel","1440"
"49033","www.bluecrestcapital.com","BlueCrest Capital Management",
"50709","http://www.accenture.com","Accenture",
"57927","www.clientconnectiongroup.com","Client Connection Group",
"135712","https://teem.com","Teem by Eptura","13"
"135795","wildflowergames.com","Wildflower Interactive","21"
"63939","arizona.aaa.com","AAA NCNU",
"64390","www.signydocs.com","SignyDocs",
"136770","https://ulteig.com/","Ulteig","990"
"68586","www.njcservice.com","NJCS Limited",
"146814","aaron.ai","Aaron.ai",
"40327","www.routemonkey.com","ROUTE MONKEY LIMITED",
"116463","www.codersvalley.eu","Coders Valley",
"118068","www.videoout.ca","Video & Co.",
"118365","www.luxim.com","Luxim Corporation",
"66208","www.aui.io","Augmented Intelligence (AUI™)",
"137991","http://www.lakshyadigital.com","Lakshya Digital","828"
"138250","www.walkingtree.tech","WalkingTree Technologies","401"
"237358","http://www.accenture.com/accenturestrategy","Accenture Strategy & Consulting",
"139265","http://www.hikeqa.com","hikeQA","170"
"139324","https://www.datacoresystems.com","DCG Data-Core Systems India Pvt Ltd","531"
"139412","https://www.zonesindia.co.in","Zones India","139"
"139541","https://www.menta.media","MENTA MEDIA","109"
"139846","http://www.etaily.com","etaily","147"
"128313","www.alliedvision.com","Pronto Technology Limited",
"141157","www.lejhro.com","LEJHRO","72"
"141247","https://www.roar.global","Roar Media Pte. Ltd.","79"
"142007","http://www.wintech.it","Wintech Spa","73"
"142115","http://glucode.com","Glucode","63"
"142417","http://www.btranz.com","bTranz","87"
"142654","http://www.matrix.co.il","Netwise","75"
"143657","https://tsp.co/","TSP","573"
"144344","https://www.damcogroup.com/","Damco Solutions","945"
"10059825","https://www.chronosworlds.com/","SphereStudios","9"
"146154","1800gotjunk.com","1-800-GOT-JUNK?","1843"
"146417","https://www.3mediaweb.com","3 Media Web","42"
"146609","75way.com","75way Technologies PVT LTD","91"
"146817","aarorn.com","Aarorn Technologies","30"
"146861","abaxis.com","Abaxis","283"
"147062","academicpartnerships.com","Academic Partnerships","947"
"147217","accountfy.com","Accountfy","275"
"147594","http://www.acuity.com","Acuity One","1442"
"148171","adyatantech.com","AdyatanTech","20"
"148538","aggrowth.com","Agi Emea","1016"
"148970","akanewmedia.com","A.K.A. New Media Inc.","57"
"149170","alerus.com","Alerus Financial","747"
"83339","0xmad.me","0xmad.me",
"150567","answernet.com","AnswerNet","872"
"150672","aoop.com.br","Aoop Cloud Solutions","277"
"151645","artistgrowth.com","Artist Growth, LLC","24"
"152370","atriawealth.com","Atria Wealth Solutions","193"
"152916","aviso.ca","Aviso Wealth","850"
"154096","bellese.io","BellEse Technologies","100"
"154583","bhfcu.com","Black Hills Federal Credit Union","214"
"154930","birdscanada.org","Birds Canada","71"
"155112","http://www.blackairplane.com","Black Airplane","34"
"155258","blewinc.com","Blew & Associates, P.A.","164"
"155999","https://www.bostonneurobehavioral.com","Boston Neurobehavioral Associates","132"
"157131","burroughs.com","Burroughs","672"
"159216","cerence.com","Cerence Inc.","1488"
"256076","81collection.com","81collection.com",
"164494","data-axle.com","Infogroup","1234"
"23228","https://www.twicenet.com","Twicenet, LLC",
"165610","dgtls.com","DGTLS GmbH","109"
"166608","dotgroup.com.br","DOT digital group","555"
"168158","elementalenzymes.com","Elemental Enzymes","97"
"169314","www.equivant.com","equivant","89"
"169854","www.evertz.com","Evertz","1271"
"170329","ezcorp.com","EZCORP","1536"
"255072","accountingsuite.com","accountingsuite.com",
"179045","idtechex.com","IDTechEx","55"
"179914","infoprolearning.com","InfoPro Learning Inc.","548"
"183194","https://www.keepertax.com","Keeper Tax","34"
"183317","http://www.kentuckycounselingcenter.com","Kentucky Counseling Center","88"
"184397","kwanii.com","Kwanii","32"
"184769","www.lanlink.com.br","Lanlink Informática LTDA","1119"
"192114","http://www.narwalinc.com","Narwal Inc.","118"
"192150","nathab.com","Natural Habitat Adventures","165"
"192821","netlex.io","NETLEX","137"
"23848","www.accountantonline.ie","Lizdan Business Services",
"27393","http://www.accelerationpartners.com","Acceleration Partners",
"101626","https://www.accountsiq.com","AccountsIQ",
"101911","163.com","Mc",
"198647","plentymarkets.eu","plentymarkets GmbH","5"
"199757","procedureflow.com","ProcedureFlow","55"
"199715","http://www.priviamedicalgroup.com","Privia Medical Group","68"
"201593","razorleaf.com","Razorleaf Corporation","117"
"202674","resource-innovations.com","Resource Innovations","554"
"202833","revelit.com","Revel IT","72"
"42347","www.asdal.io","ASDAL LIMITED",
"206809","showpass.com","Showpass","80"
"125708","jp.ey.com","jp.ey.com",
"209301","https://www.springfinancial.ca","Spring Financial Inc.","187"
"210994","suraasa.com","Suraasa","117"
"211667","https://www.takoagency.com","Tako Agency","9"
"146483","www.4d.com","4D",
"215854","trustlab.com","Trust Lab","80"
"221176","writesonic.com","Writesonic","67"
"224026","http://www.actongroup.com/","ACT-ON GROUP","463"
"224295","teamout.com","TeamOut","16"
"224522","https://crawfordtech.com/","Crawford Technologies","127"
"224792","http://www.iwms.co.za","iWMS","79"
"225183","https://realmdigital.com/","Realm Digital","43"
"229563","scm.ca","scm.ca","1179"
"84393","http://www.accountor.com","Accountor Norge",
"230796","https://anarchy.ai/","Anarchy","18"
"232368","https://www.temu.com/","Temu","677"
"233882","https://front.com.ar/","Front Inversiones","364"
"236043","https://wiremock.org/","Wiremock","15"
"237201","http://www.hosthealthcare.com","Host Healthcare, Inc.","1710"
"237352","http://www.hbs.net","Heartland Business Systems","695"
"240755","www.allsight.com","AllSight","8"
"244826","https://withblaze.app/","Blaze","22"
"244939","https://www.tradexapp.co/","TradeX","55"
"245110","https://metaschool.so/","MetaSchool","35"
"245297","https://www.parrot.us/","Parrot","67"
"246956","http://globaljet.aero/en","Global Jet","510"
"247493","avoautomation.ai","Avo Automation","117"
"247685","https://www.usepylon.com/","Pylon","10"
"249175","https://8flow.ai","8Flow.ai","10"
"15353","https://www.accountsiq.com","Visor Ltd",
"249404","https://www.zak.app","Zak","168"
"249407","https://www.bia.app/","Bia Energy","151"
"250673","https://skypher.co/","Skypher","9"
"253874","Haus.io","Haus","65"
"254438","risingacademies.com","risingacademies.com","186"
"254569","accountingsuite.com","accountingsuite.com","21"
"254657","81collection.com","81collection.com","26"
"255321","5and5.co","5and5.co","6"
"257846","www.aboutobjects.com","About Objects","54"
"258963","https://www.avelabs.com/","Avelabs","242"
"261524","usgrpinc.com","usgrpinc.com","351"
"261816","https://closers.io/","Closers.io","127"
"265116","https://www.verisoul.ai/","Verisoul","5"
"266198","https://www.speexx.com","speexx","703"
"266886","http://www.pushgaming.com","Push Gaming","190"
"270266","quantinuum.com","quantinuum.com","409"
"271574","https://www.bnbchain.org","BNB Chain Innovation","139"
"272080","https://www.y.uno/","YUNO","270"
"272081","https://www.coderland.com/es","Coderland by Dominion","86"
"272487","https://www.a2bio.com/","AS2 Bio","137"
"272489","rippl.work","River software t/a Rippl","30"
"272631","www.virtualstaff365.com.au","VirtualStaff365","26"
"274083","https://zeev.it/","Zeev","122"
"275965","https://wollmilchsau.de/","Wollmilchsau GmbH","64"
"276695","http://tooploox.com","Tooploox","153"
"276985","https://l-a-b-a.hu/","LABA Hungary","56"
"558172","smarxion.com","smarxion.com","5"
"558176","https://www.genedx.com","GeneDx","815"
"558461","https://mullingsgroup.com/","The Mullings Group","40"
"558528","devfi.com","devfi.com","94"
"558758","https://zoe.com/","ZOE","115"
"234543","sg.ey.com","sg.ey.com",
"8156145","http://www.procalidad.com","Procalidad Analytics","68"
"8164066","http://www.august99.com/","August 99","262"
"8164348","http://www.iteam.inf.br","ITeam","115"
"8179236","https://www.zoomtecnologia.com.br/","ZOOMtecnologia","230"
"8179472","http://www.metadados.com.br","Metadados","291"
"8181004","http://www.interlink.com","Interlink Cloud Advisors","59"
"8183622","http://www.blytheco.com","Blytheco","140"
"8195130","http://www.agrotools.com.br/","Agrotools","252"
"8239187","https://www.komoot.com/jobs","komoot","240"
"8241567","https://www.pasqualisolution.com.br/","Pasquali Solution","216"
"8251925","https://www.1eQ.com/home","eQ Technologic","811"
"8257432","https://dtsx.io/3zfCdCN","DataStax","662"
"8269004","https://www.mandsconsulting.com","M&S Consulting","162"
"8284567","http://www.seventh.com.br","Seventh","174"
"8287267","http://www.seidorbrasil.com.br","Seidor Brasil","767"
"8298823","https://tigercorrectional.com/","Tiger Correctional Services","99"
"8299381","http://www.skyepoint.com/","SkyePoint Decisions, Inc.","104"
"8305343","https://www.vidizmo.com/?utm_campaign=Social%20Media%20Linkedin&utm_source=linkedin&utm_medium=social","VIDIZMO","64"
"8319614","https://www.nomus.com.br/erpindustrial","Nomus","75"
"8320961","http://www.globalti.com.br","Global TI","60"
"2124","ca.ey.com","Ernst & Young Canada",
"14897","http://www.3dhubs.com","3D Hubs Manufacturing LLC",
"144763","www.tta-cpa.com","Centrality",
"256318","https://www.accesscompany.com","Care Access Research LLC",
"8333543","https://www.tiny.com.br","Tiny ERP","141"
"5114","www.wordexcerpt.com","WordExcerpt",
"146267","24task.com","24Task.com",
"95952","www.thesaas.co","SAAS",
"70238","www.kitchenstories.com","Kitchen Stories",
"127514","https://www.acceleration.biz/","Acceleration",
"8347109","http://www.getrak.com","Getrak","192"
"8363753","https://www.bluetechnology.com.br/","Blue Technology","52"
"8366921","http://www.sevyamultimedia.com","Sevya Multimedia","119"
"8380541","https://www.kizora.com","Kizora Software Private Limited","55"
"8382375","http://www.lineadatascan.com","LineaDatascan S.A","147"
"8391958","http://www.azi.com.br","AZ Tecnologia em Gestão","261"
"8393072","http://www.fictor.com.br","Grupo Fictor","151"
"8397680","http://www.folks.la","FOLKS","75"
"8428805","https://smartdata.net/","Smart Data","193"
"8439222","http://www.i4pro.com.br","i4pro","266"
"8443742","https://vertigo.com.br","Vertigo Tecnologia","236"
"8445808","https://underprotection.com.br/","Under Protection","114"
"8449051","http://www.blankit.com.br","Blank IT Consulting","123"
"8449370","http://www.dressto.com.br","dress to","688"
"8454394","http://www.ihm.com.br","ihm Stefanini","579"
"8457156","https://www.asaas.com/?utm_campaign=branding&utm_medium=social&utm_source=linkedin&utm_content=bio","ASAAS","666"
